"ID","Pos_X","Pos_Y","Pos_Z","Scar_ID","Start_X","Start_Y","Start_Z","End_X","End_Y","End_Z","Length","Direct_X","Direct_Y","Direct_Z","Typology"
"EXP03_Conical unidirectional",-15.5723401914466,19.2978265616272,3.22352440084914,8,-15.3520606277255,8.02614748838941,16.4822472117942,-13.1569788466647,-5.67868621565301,-3.25038154432708,24.1250386218946,0.0909877001841839,-0.568075099022004,-0.817931488748498,"Conical unidirectional"
"EXP03_Conical unidirectional",-15.5723401914466,19.2978265616272,3.22352440084914,9,-8.24743565317861,31.5441974426764,-8.59075146676765,-2.35489725767443,15.3972239702423,-7.9676464906624,17.1998552573336,0.342592324606437,-0.938785427601163,0.0362273383573722,"Conical unidirectional"
"EXP03_Conical unidirectional",-15.5723401914466,19.2978265616272,3.22352440084914,10,-17.8817777954627,30.7570588257529,-7.89838606514683,-13.1766724834125,18.5233697928739,-10.0629563316256,13.2848232125682,0.354171465947624,-0.920877066794926,-0.162935571805803,"Conical unidirectional"
"EXP04_Levallois preferential",-5.67773486924749,38.8309410057246,3.01760969492542,1,44.7177918879686,-11.4906443899473,-0.000322819450515766,45.4250492090694,84.9632578637983,-0.000322819450274181,96.4564952343457,0.00733239704990883,0.99997311761542,2.50459577213015e-15,"Levallois preferential"
"EXP04_Levallois preferential",-5.67773486924749,38.8309410057246,3.01760969492542,2,27.2672696154461,61.3549936551072,5.16590555515064,22.9483018738131,58.1396808690307,-9.7700537776022,15.8768573670994,-0.272029132829704,-0.202515693863911,-0.940737766133973,"Levallois preferential"
"EXP04_Levallois preferential",-5.67773486924749,38.8309410057246,3.01760969492542,3,-33.401982931496,44.8056507021582,4.40822946133716,-14.3439587552685,42.6252328971241,-20.7434070737323,31.631745568312,0.602496758677758,-0.0689313145973977,-0.795139063089388,"Levallois preferential"
"EXP04_Levallois preferential",-5.67773486924749,38.8309410057246,3.01760969492542,4,-33.2198811556841,18.9886727831926,3.92468059440231,-14.3226576615645,28.5525230204383,-17.6678174520561,30.2457973780405,0.624788404746759,0.316204268570198,-0.713900770297936,"Levallois preferential"
"EXP04_Levallois preferential",-5.67773486924749,38.8309410057246,3.01760969492542,5,-36.7833353045528,38.5902242194459,3.59672912557399,-26.2836646117652,35.2499808268667,10.6705629503326,13.0934882884185,0.801900185917214,-0.255107219634791,0.540255863749894,"Levallois preferential"
"EXP04_Levallois preferential",-5.67773486924749,38.8309410057246,3.01760969492542,6,-13.6246721400071,1.4672517383368,4.41753446690676,-11.5143804867223,8.35723512196422,-8.89774029877334,15.1400708047929,0.139384529999476,0.455082639471293,-0.879472423699951,"Levallois preferential"
"EXP04_Levallois preferential",-5.67773486924749,38.8309410057246,3.01760969492542,7,-28.9194902521083,54.5624903449723,-1.18406112591312,-13.794952761543,51.0893124630793,-20.5059351852602,24.7820381742111,0.610302404678897,-0.14014900055748,-0.779672516179643,"Levallois preferential"
"EXP04_Levallois preferential",-5.67773486924749,38.8309410057246,3.01760969492542,8,10.8970897262012,74.1475233744989,3.16107063626505,9.39323204895987,51.8225338075296,-21.2153943962643,33.0889527570881,-0.0454489354281305,-0.674696166145269,-0.736694969208644,"Levallois preferential"
"EXP04_Levallois preferential",-5.67773486924749,38.8309410057246,3.01760969492542,9,12.1938132432034,-1.26847864137266,5.0214905410334,17.5916959564386,7.94340435610528,-6.189181964503,15.4814438658497,0.348667912373616,0.595027380992434,-0.72413610789016,"Levallois preferential"
"EXP04_Levallois preferential",-5.67773486924749,38.8309410057246,3.01760969492542,10,2.43285344339062,-0.471693062169793,-0.970796321947294,3.23215096365116,6.58409561767806,-7.9107463237512,9.92904509245988,0.0805009457422577,0.710621073239562,-0.698954424839313,"Levallois preferential"
"EXP04_Levallois preferential",-5.67773486924749,38.8309410057246,3.01760969492542,11,-29.8413752327057,11.2911824703101,3.05785155842662,-22.7894276956271,15.0653290128277,8.86102244648878,9.88184894370275,0.713626324107343,0.38192716403773,0.587255575461943,"Levallois preferential"
"EXP04_Levallois preferential",-5.67773486924749,38.8309410057246,3.01760969492542,12,-29.8808810441995,57.7240420803,4.40280023303673,-22.0942042761443,54.1316220846315,10.1660568934034,10.3321316217279,0.753637008618842,-0.347693982925448,0.557799384615546,"Levallois preferential"
"EXP04_Levallois preferential",-5.67773486924749,38.8309410057246,3.01760969492542,13,35.6342697423097,30.0750530310327,4.5303467572941,24.06480099548,21.976918936946,11.8900322339582,15.9247402868963,-0.726509100832848,-0.508525347867073,0.462154191784212,"Levallois preferential"
"EXP04_Levallois preferential",-5.67773486924749,38.8309410057246,3.01760969492542,14,-25.2867985520503,61.255092229508,4.969301007913,-19.3999689422125,56.9278011535059,9.75734490069566,8.73530624711712,0.673912218221381,-0.495379435315183,0.548125475779723,"Levallois preferential"
"EXP04_Levallois preferential",-5.67773486924749,38.8309410057246,3.01760969492542,15,-32.4241606452736,47.6957027176876,6.4295726609926,-24.1746234135845,45.2532856188395,10.5914269002625,9.55726407141182,0.863169330683824,-0.255556096451697,0.435465025154961,"Levallois preferential"
"EXP04_Levallois preferential",-5.67773486924749,38.8309410057246,3.01760969492542,16,-10.6135090538921,72.9501893600399,-4.85660095627381,-9.07387276015457,72.4222255799026,-6.68352477171216,2.44680941177411,0.629242427435791,-0.215776421979057,-0.746655545236644,"Levallois preferential"
